0.292228	-14.274219	0.200000	-5.050962
0.625469	-90.909271	0.200000	2.283374
0.951792	-61.349060	0.200000	1.857304
1.278734	-14.096474	0.200000	-4.399478
1.604868	-58.751261	0.200000	2.380514
1.934641	-44.381335	0.200000	-3.074383
2.260855	-7.930121	0.200000	-5.585051
2.587952	-45.803287	0.200000	2.065463
2.913803	-36.533249	0.200000	-4.294836
3.242850	-10.186104	0.200000	-5.499537
3.569561	-34.578064	0.200000	2.368137
3.894558	-21.657435	0.200000	-4.681900
4.220680	-9.393092	0.200000	-5.646936
4.553892	-25.157626	0.200000	1.627767
4.880815	-13.795677	0.200000	-4.565631
5.207009	-15.955951	0.200000	0.530337
5.532830	-19.169018	0.200000	2.429272
5.862334	-4.635019	0.200000	-4.298211
6.188963	-14.533998	0.200000	1.956320
6.515036	-17.459940	0.200000	1.952945
6.841992	5.127234	0.200000	-3.886768
7.172082	-13.987093	0.200000	1.773665
7.497717	-22.573501	0.200000	-2.041086
7.824006	13.276117	0.200000	-5.851346
8.151075	-14.082802	0.200000	1.765039
8.479312	-23.489566	0.200000	-4.077674
8.805104	14.274218	0.200000	-5.880976
9.132337	-11.813146	0.200000	1.565131
9.458939	-14.219528	0.200000	-4.172940
9.787280	10.117741	0.200000	-5.820966
10.115060	-7.615651	0.200000	1.693402
10.441209	-6.084317	0.232591	-4.463239
10.766841	6.344097	0.265154	-3.012124
11.095216	0.683631	0.297992	2.043334
11.422190	4.511966	0.330689	-4.358221
11.748261	4.676037	0.363296	1.921440
12.074172	2.269655	0.395887	2.074089
12.404219	18.047862	0.428892	-4.046544
12.731343	8.832514	0.461604	1.868931
13.057022	-3.131031	0.494172	-1.895937
13.383269	29.915699	0.526797	-5.425649
13.715490	11.088497	0.560019	2.020831
14.042328	-4.224841	0.592703	-4.196944
14.368224	40.990524	0.625293	-6.270291
14.695185	13.358153	0.657989	1.756788
15.024433	3.048995	0.690913	-4.715281
15.350480	36.109397	0.723518	-6.011122
15.678300	18.376005	0.756300	1.479242
16.005563	15.737189	0.789026	-4.533000
16.334271	31.296634	0.821897	-3.932152
16.660262	25.745549	0.854496	2.439024
16.987289	24.788465	0.887199	-4.929441
17.313567	32.663896	0.919827	1.641269
17.643170	27.905824	0.952787	2.023456
17.970371	40.867470	0.985507	-4.822924
18.297540	36.150415	1.018224	2.488157
18.623439	23.872400	1.050814	-1.081678
18.953483	56.932802	1.083818	-5.784960
19.280380	40.990524	1.116508	2.148352
19.607613	20.071411	1.149231	-3.749870
19.933226	68.034972	1.181793	-6.407189
20.264440	42.467167	1.214914	1.735409
20.591490	28.835562	1.247619	-5.183734
20.917359	65.751644	1.280206	-6.390311
21.243436	49.139407	1.312814	2.019331
21.572774	42.166369	1.345748	-5.282375
21.899420	67.200942	1.378412	-6.477326
