0.000000	15.676585	4.000000	3.963979	-0.877930	0.990995
1.300000	37.960299	4.000000	3.575791	-0.919231	0.893948
2.540000	32.052394	4.000000	4.537071	-0.956825	1.134268
3.720000	13.315887	4.000000	4.867124	-0.991843	1.216781
4.960000	-29.227260	4.000000	5.560985	-1.024169	1.390246
6.220000	-79.388603	4.000000	5.589490	-1.054188	1.397372
7.460000	-124.295818	4.000000	6.055689	-1.083207	1.513922
8.740000	-146.558291	4.000000	5.454843	-1.109161	1.363711
9.939000	-150.746268	4.000000	4.848371	-1.133652	1.212093
11.120000	-150.914498	4.000000	4.595955	-1.155389	1.148989
12.340000	-156.966687	4.000000	4.901629	-1.175940	1.225407
13.580000	-151.075890	4.000000	4.859248	-1.194353	1.214812
14.820000	-150.338002	4.000000	5.096661	-1.210575	1.274165
16.000000	-156.033897	4.000000	5.641998	-1.226204	1.410499
17.260000	-167.031101	4.000000	5.220431	-1.240617	1.305108
18.500000	-169.047130	4.000000	5.510727	-1.253145	1.377682
19.719999	-169.676968	4.000000	5.494974	-1.265348	1.373744
20.900000	-171.611617	4.000000	5.178049	-1.276067	1.294512
22.160000	-171.646494	4.000000	4.762482	-1.285797	1.190621
23.379999	-166.557868	4.000000	3.887092	-1.295304	0.971773
24.580000	-165.402139	4.000000	4.214894	-1.303243	1.053724
25.840000	-160.009878	4.000000	5.338574	-1.310758	1.334644
27.018999	-154.322188	4.000000	5.103412	-1.317807	1.275853
28.200001	-144.616804	4.000000	5.616119	-1.323386	1.404030
29.500000	-142.587099	4.000000	5.265438	-1.329154	1.316359
30.700001	-143.407050	4.000000	5.157045	-1.334086	1.289261
32.000000	-139.176674	4.000000	5.438715	-1.338380	1.359679
33.160000	-135.809333	4.000000	4.761357	-1.342793	1.190339
34.360001	-123.616059	4.000000	3.320750	-1.346148	0.830188
35.558998	-116.081942	4.000000	4.965765	-1.348993	1.241441
36.860001	-103.375772	4.000000	5.197927	-1.351565	1.299482
38.000000	-93.132876	4.000000	5.424088	-1.353703	1.356022
39.279999	-88.295915	4.000000	5.491224	-1.355428	1.372806
40.500000	-89.870167	4.000000	4.793987	-1.357455	1.198497
41.720001	-87.049234	4.000000	4.186390	-1.358594	1.046597
42.880001	-84.300789	4.000000	4.135756	-1.360015	1.033939
44.160000	-79.669671	4.000000	5.122165	-1.361298	1.280541
45.340000	-70.434104	4.000000	5.142043	-1.362173	1.285511
46.639999	-37.211361	4.000000	4.761357	-1.363091	1.190339
47.820000	-3.102313	4.000000	4.776734	-1.362327	1.194184
49.060001	7.264376	4.000000	5.611618	-1.362077	1.402905
50.299999	11.033149	4.000000	5.384707	-1.361960	1.346177
51.480000	-1.017213	4.000000	2.696650	-1.361528	0.674162
52.719002	-10.522232	4.000000	5.772144	-1.362077	1.443036
53.959999	-24.215226	4.000000	5.447717	-1.362016	1.361929
55.160000	-35.323899	4.000000	5.862908	-1.362567	1.465727
56.360001	-40.571180	4.000000	5.620995	-1.363422	1.405249
57.599998	-46.358029	4.000000	5.734263	-1.363588	1.433566
58.840000	-57.501575	4.000000	5.770644	-1.364292	1.442661
60.060001	-65.825553	4.000000	4.394173	-1.365461	1.098543
61.320000	-69.328982	4.000000	5.342325	-1.365900	1.335581
62.520000	-78.087212	4.000000	4.750105	-1.366976	1.187526
63.738998	-71.899622	4.000000	5.191551	-1.368019	1.297888
64.959999	-65.506189	4.000000	5.262812	-1.368128	1.315703
66.180000	-66.854083	4.000000	4.562950	-1.368891	1.140738
67.360001	-76.752312	4.000000	5.141293	-1.369747	1.285323
