0.292070	-1154.037391	0.200000	0.487575
0.624751	-1098.964081	0.200000	29.686464
0.951615	-766.842495	0.200000	-9.820162
1.278808	-1139.872556	0.200000	8.357030
1.604381	-571.269357	0.200000	20.117672
1.937655	-248.691262	0.200000	-5.810030
2.263662	-1250.757493	0.200000	8.256515
2.589755	-282.134487	0.200000	16.272597
2.915739	-16.202052	0.200000	-8.219034
3.245992	-1213.431243	0.200000	7.297119
3.572812	-161.309555	0.200000	7.769316
3.898688	28.903917	0.200000	-4.642847
4.225785	-1019.676562	0.200000	7.107715
4.554896	-122.246884	0.200000	7.283617
4.880524	-100.398038	0.200000	-3.719078
5.206800	-705.438765	0.200000	12.993480
5.533820	-116.559074	0.200000	7.363879
5.861844	-354.476313	0.200000	-3.778712
6.187898	-334.555308	0.200000	21.057187
6.515135	4.306876	0.200000	-7.983122
6.841930	-672.788551	0.200000	8.265141
7.170853	-65.614897	0.200000	20.772895
7.498937	205.677206	0.200000	-5.026532
7.826073	-890.456641	0.200000	8.076862
8.151720	67.296630	0.200000	16.823930
8.480935	303.737228	0.200000	-6.071446
8.807145	-905.988736	0.200000	7.631670
9.133965	113.838225	0.200000	7.799695
9.460187	276.583407	0.200000	-4.732486
9.792059	-738.950353	0.200000	7.227733
10.119333	102.585659	0.200000	6.926562
10.446039	80.340311	0.232649	-3.723578
10.773054	-452.235537	0.265350	14.117150
11.103037	95.804040	0.298348	5.819769
11.429119	-207.905838	0.330956	-2.433378
11.754937	-108.341830	0.363538	21.458872
12.081205	213.415908	0.396165	-8.610971
12.410287	-542.529511	0.429073	8.098241
12.736174	135.358927	0.461662	20.791647
13.063291	403.246549	0.494374	-4.403184
13.390509	-721.134930	0.527096	7.980473
13.718998	260.326663	0.559944	13.825355
14.045234	491.940827	0.592568	-6.446880
14.372143	-720.656388	0.625259	7.370630
14.698153	292.402626	0.657860	7.424263
15.027974	440.162620	0.690842	-4.382931
15.354222	-538.550779	0.723467	7.755063
15.681344	276.665442	0.756179	7.270490
16.008266	270.376041	0.788871	-3.866476
16.337269	-222.699613	0.821772	15.833032
16.664220	269.405281	0.854467	6.050804
16.991341	-19.497151	0.887179	-0.568214
17.317291	103.870887	0.919774	22.148599
17.647365	403.684073	0.952781	-9.544494
17.974465	-349.499479	0.985491	8.087364
18.301353	319.433394	1.018180	21.274344
18.627305	577.627130	1.050775	-4.221281
18.958453	-506.406453	1.083890	7.740436
19.285278	416.919166	1.116572	12.179233
19.611422	652.156575	1.149187	-5.303700
19.939585	-473.865620	1.182003	7.355253
20.269686	430.947273	1.215013	7.516527
20.596135	584.039589	1.247658	-3.419781
20.922414	-295.287546	1.280286	7.465144
21.249315	410.014494	1.312976	7.010950
21.578375	397.394671	1.345882	-3.102481
21.904352	2.980633	1.378480	17.076343
22.231424	412.872071	1.411187	3.784707
22.558530	119.006478	1.443898	2.512135
22.886444	310.792300	1.476689	24.033629
23.213552	564.624470	1.509400	-10.003191
23.540755	-194.834816	1.542120	8.653325
23.867470	484.981464	1.574792	21.022682
24.195213	736.831106	1.607566	-4.612092
24.522423	-335.498718	1.640287	7.584413
24.848664	567.782843	1.672911	11.433245
25.174623	798.070766	1.705507	-4.503700
25.505705	-301.563279	1.738615	7.670676
25.832607	574.427736	1.771305	7.778692
26.159456	739.333196	1.803990	-3.230751
26.485694	-120.059265	1.836614	7.434390
26.815571	545.031605	1.869602	6.779540
27.141742	551.020218	1.902219	-3.504919
27.467344	186.084344	1.934779	18.258520
27.794642	550.746760	1.967509	2.306605
28.123709	251.507827	2.000416	6.154694
28.449922	486.581162	2.033037	25.216554
28.777676	723.308886	2.065812	-10.274360
29.105009	-42.535516	2.098545	8.167626
29.433634	658.514343	2.131408	21.538759
29.759746	904.840248	2.164019	-5.216687
30.086825	-129.561735	2.196727	7.958344
30.413849	742.054044	2.229430	10.515482
30.742728	967.242081	2.262317	-1.705764
31.068796	-64.357016	2.294924	7.210106
31.395796	740.604747	2.327624	7.409636
31.721658	910.664785	2.360210	-1.148053
32.051828	129.985588	2.393227	7.716433
32.378615	700.899461	2.425906	7.129093
32.704723	729.365860	2.458517	-1.281949
33.030822	414.294026	2.491127	18.590819
33.360897	708.979979	2.524134	-2.699670
33.687826	425.327831	2.556827	8.026980
34.013913	690.152785	2.589436	26.007546
34.339840	887.257261	2.622029	-8.763995
34.669134	149.646813	2.654958	8.669827
34.995798	839.908979	2.687624	22.845828
35.321930	1061.952315	2.720238	-4.649598
35.648992	43.930124	2.752944	8.324775
35.978032	896.363223	2.785848	10.184307
36.303617	1116.724827	2.818406	-0.412939
36.629924	95.530587	2.851037	6.805044
36.957032	882.253080	2.883748	7.584788
37.286113	1045.025614	2.916656	-0.511579
37.612052	290.023591	2.949250	8.080238
37.939371	832.894925	2.981982	7.062333
38.266082	870.768086	3.014653	-0.358555
38.593941	591.067316	3.047439	19.920018
38.921075	845.131919	3.080152	-2.295733
39.248154	571.132639	3.112860	8.325525
39.573797	849.151672	3.145424	27.120336
39.901949	1030.108786	3.178239	-9.437602
40.229117	293.072585	3.210956	9.196782
40.556163	989.350706	3.243661	23.530304
40.882233	1192.129322	3.276268	-4.907638
41.214193	177.716699	3.309464	8.354780
41.541390	1039.406164	3.342184	10.372960
41.867906	1248.569894	3.374835	-1.449600
42.193993	231.955978	3.407444	7.415262
42.524164	1016.736962	3.440461	7.448642
42.850289	1167.600646	3.473073	-1.006656
43.176041	436.129196	3.505649	9.748491
43.503252	963.564145	3.538370	6.911935
43.832437	971.521617	3.571288	-1.116548
44.159295	756.724768	3.603974	20.290948
44.486487	985.248919	3.636693	-4.941770
44.813461	659.826918	3.669391	8.698707
45.142229	1013.346154	3.702267	26.487617
45.468375	1181.478353	3.734882	-8.800751
45.796392	385.458470	3.767684	9.140524
46.122240	1134.923082	3.800269	23.472171
46.451119	1334.297217	3.833156	-4.205529
46.777358	295.971179	3.865780	7.598665
47.104438	1172.632165	3.898488	9.745490
47.431376	1372.689932	3.931182	-1.668634
47.761426	365.031577	3.964187	7.134719
48.088281	1139.530755	3.996873	7.367630
48.414436	1283.120606	4.029488	-1.330706
48.740458	575.316457	4.062090	11.927194
49.070457	1071.112967	4.095090	6.773914
49.397548	1061.200327	4.127799	-2.049693
49.723430	904.840251	4.160388	20.861033
50.049540	1107.017266	4.192999	-6.375994
50.378677	741.807941	4.225912	8.502927
50.705324	1150.496197	4.258577	27.158216
51.031528	1305.530028	4.291197	-9.461981
51.358453	487.128064	4.323890	8.675828
51.687668	1268.983113	4.356811	24.080886
52.014491	1455.901494	4.389494	-4.522453
52.340613	398.050951	4.422106	7.761064
52.667667	1297.162381	4.454811	9.525332
52.996777	1489.467774	4.487722	-3.254005
53.322539	482.493045	4.520299	6.612640
53.649638	1264.539513	4.553008	6.960693
53.976735	1395.413829	4.585718	-3.199247
54.306381	727.137218	4.618683	14.297927
54.633674	1188.369349	4.651412	6.754036
54.959639	1170.540263	4.684008	-3.589307
55.285723	1040.800775	4.716617	21.270219
55.614655	1234.364042	4.749510	-7.675948
55.941971	832.361697	4.782242	8.842354
56.268581	1284.474193	4.814903	26.822917
56.594778	1425.602971	4.847522	-9.199814
56.926761	576.793098	4.880721	8.400161
57.253941	1392.898062	4.913439	23.577936
57.580668	1573.021152	4.946111	-4.478571
57.907617	514.295556	4.978806	7.246111
58.236703	1409.865783	5.011715	8.394161
58.562617	1591.000647	5.044306	-4.324047
58.888768	612.000091	5.076921	6.686901
59.216122	1363.611312	5.109657	6.973070
59.545927	1474.509933	5.142637	-4.044253
59.873069	876.907088	5.175352	16.062566
60.199966	1283.653832	5.208041	6.525626
60.527165	1231.998686	5.240761	-4.477821
60.855969	1209.261117	5.273641	23.361154
61.181896	1364.130872	5.306234	-8.723114
61.508941	900.218904	5.338939	8.926741
61.834874	1417.522452	5.371532	26.073931
62.162952	1561.399427	5.404340	-8.268542
62.489945	675.618787	5.437039	8.279018
62.817129	1508.322315	5.469757	24.341924
63.143859	1682.306399	5.502431	-4.619218
63.474934	619.164543	5.535538	7.378131
63.801807	1518.863905	5.568225	8.510803
64.127904	1690.154484	5.600835	-4.666476
64.453876	727.889210	5.633432	7.054832
64.783002	1469.068225	5.666345	7.057832
65.110125	1555.875692	5.699057	-4.577962
65.436165	997.431225	5.731661	17.331381
65.764040	1401.169995	5.764449	6.954317
66.093688	1291.925777	5.797413	-4.781244
66.419887	1329.607512	5.830033	23.692703
66.746141	1495.005185	5.862659	-8.870887
67.074030	961.526928	5.895448	9.185906
67.403145	1542.449175	5.928359	26.389353
67.728789	1692.424140	5.960924	-7.720580
68.055035	755.152412	5.993548	8.931242
68.382233	1621.162443	6.026268	23.267765
68.711099	1795.857505	6.059155	-4.781244
69.038232	718.236340	6.091868	7.856704
69.365110	1627.110033	6.124556	8.314648
69.692176	1781.788380	6.157262	-5.764273
70.022224	856.630590	6.190267	7.083336
70.350239	1564.598817	6.223069	7.096838
70.677123	1626.166630	6.255757	-5.866289
71.003247	1140.405805	6.288369	17.722940
71.331230	1500.378521	6.321168	5.505846
71.658476	1356.925409	6.353892	-6.096950
71.985089	1456.366366	6.386554	24.878254
72.311341	1610.962671	6.419179	-9.284953
72.640289	1024.065487	6.452074	9.719612
72.967512	1649.533130	6.484796	26.536749
73.294008	1796.732554	6.517445	-7.551804
73.620326	837.229143	6.550077	8.700582
73.950335	1723.980542	6.583078	20.865533
74.277633	1889.897783	6.615808	-5.943926
74.604456	816.036583	6.648490	7.759189
74.931429	1716.419584	6.681188	8.015353
75.259238	1859.257444	6.713968	-6.640410
75.585151	960.241698	6.746560	7.283242
75.912437	1650.394504	6.779288	7.039830
76.239434	1706.465925	6.811988	-6.592028
76.567381	1261.258087	6.844783	17.856085
76.893444	1582.004059	6.877389	4.096379
77.220414	1434.517524	6.910086	-6.905952
77.546451	1554.098250	6.942690	24.885755
77.874564	1699.369829	6.975501	-10.193722
78.201482	1110.654184	7.008193	9.194532
78.528592	1745.282485	7.040904	26.879175
78.854426	1872.752320	7.073487	-7.873604
79.185753	921.329423	7.106620	8.975124
79.512470	1811.034111	7.139292	20.577115
79.838558	1967.503573	7.171900	-5.939425
80.164548	909.570970	7.204500	7.642546
80.494587	1794.914094	7.237503	7.825199
80.821705	1932.241888	7.270215	-7.326768
81.147599	1056.674680	7.302805	7.447517
81.474596	1726.045108	7.335504	6.626142
81.804496	1763.303005	7.368494	-7.308765
82.130527	1364.636762	7.401097	18.340657
82.456658	1663.000657	7.433710	2.231968
82.783664	1489.918978	7.466411	-7.232253
83.112677	1661.100170	7.499312	26.859297
83.438572	1790.825982	7.531902	-9.978438
83.764754	1164.223505	7.564520	9.223786
84.091808	1829.205025	7.597226	27.823939
84.420702	1967.148086	7.630115	-7.016970
