15.340000	-395.719576	2.000000	-2.840837	-2.632742	-1.420418
55.938999	-732.442790	2.000000	-1.670266	-2.765950	-0.835133
96.500000	-1115.895423	2.000000	-1.792161	-2.895020	-0.896080
137.539001	-1398.205274	2.000000	-1.965440	-3.016334	-0.982720
178.179993	-1785.525680	2.000000	-1.833793	-3.134641	-0.916896
218.699997	-2145.023913	2.000000	-1.848045	-3.248836	-0.924023
259.179993	-2423.939498	2.000000	-2.023950	-3.357268	-1.011975
300.079010	-2758.824880	2.000000	-2.003696	-3.461362	-1.001848
340.279999	-3061.736987	2.000000	-1.457605	-3.562111	-0.728803
380.980011	-3394.143000	2.000000	-1.534868	-3.658965	-0.767434
421.500000	-3799.633377	2.000000	-2.135718	-3.754439	-1.067859
462.160004	-4083.896261	2.000000	-2.790203	-3.846662	-1.395102
503.140015	-4404.944803	2.000000	-2.063331	-3.936150	-1.031666
544.018982	-4760.604436	2.000000	-2.438769	-4.023566	-1.219385
584.679993	-5056.826871	2.000000	-1.932059	-4.108948	-0.966030
625.479980	-5507.613880	2.000000	-2.174350	-4.194241	-1.087175
665.979980	-5806.054656	2.000000	-1.805288	-4.276932	-0.902644
706.239990	-6137.776006	2.000000	-1.803788	-4.358425	-0.901894
747.219971	-6416.684384	2.000000	-2.088085	-4.437435	-1.044043
788.299988	-6800.946561	2.000000	-2.647679	-4.515462	-1.323840
829.500000	-7128.620486	2.000000	-2.108714	-4.593102	-1.054357
869.760010	-7395.821148	2.000000	-1.950813	-4.667799	-0.975406
910.299988	-7767.815315	2.000000	-2.172850	-4.742408	-1.086425
950.919983	-8004.102787	2.000000	-2.145470	-4.815110	-1.072735
991.838989	-8405.329866	2.000000	-1.545370	-4.887998	-0.772685
1032.060059	-8693.365312	2.000000	-2.305622	-4.959012	-1.152811
1073.160034	-9015.201783	2.000000	-1.881051	-5.029821	-0.940525
1114.099976	-9386.542904	2.000000	-2.724567	-5.100112	-1.362284
1154.818970	-9647.659985	2.000000	-1.652638	-5.169245	-0.826319
1195.479980	-9981.440214	2.000000	-2.130092	-5.237966	-1.065046
1236.140015	-10241.582065	2.000000	-1.872799	-5.304443	-0.936400
1277.160034	-10482.698037	2.000000	-2.087335	-5.369938	-1.043668
1317.900024	-10868.928341	2.000000	-1.954563	-5.435782	-0.977282
1358.819946	-11155.429054	2.000000	-1.774908	-5.501117	-0.887454
1399.560059	-11449.522464	2.000000	-1.163556	-5.565882	-0.581778
1440.279053	-11856.820984	2.000000	-2.083960	-5.631362	-1.041980
1480.560059	-12139.936162	2.000000	-2.174725	-5.696560	-1.087362
1521.479980	-12524.491427	2.000000	-2.052455	-5.762240	-1.026227
1562.099976	-12787.838710	2.000000	-1.751654	-5.826372	-0.875827
1603.459961	-13118.083182	2.000000	-1.825542	-5.891267	-0.912771
1644.279053	-13428.183432	2.000000	-1.628634	-5.955139	-0.814317
1684.760010	-13708.357951	2.000000	-2.048704	-6.018093	-1.024352
1725.359985	-13992.123694	2.000000	-1.651137	-6.080820	-0.825569
1766.078979	-14238.610443	2.000000	-0.875133	-6.141694	-0.437567
1807.160034	-14606.374186	2.000000	-1.389344	-6.204404	-0.694672
1847.678955	-14963.672622	2.000000	-0.877008	-6.267347	-0.438504
1888.979980	-15195.897908	2.000000	-2.020199	-6.327805	-1.010100
1929.560059	-15460.477520	2.000000	-2.663432	-6.388588	-1.331716
1970.319946	-15875.200148	2.000000	-3.017116	-6.450348	-1.508558
2011.199951	-16256.918976	2.000000	-1.247945	-6.514065	-0.623973
2051.439941	-16543.285223	2.000000	-2.256114	-6.576775	-1.128057
2091.800049	-16857.593984	2.000000	-2.293620	-6.639061	-1.146810
2132.919922	-17232.473263	2.000000	-2.122966	-6.702717	-1.061483
2173.878906	-17476.772531	2.000000	-2.250488	-6.764935	-1.125244
2215.099121	-17861.639024	2.000000	-1.834168	-6.827842	-0.917084
2255.219971	-18201.086522	2.000000	-2.447396	-6.891602	-1.223698
2295.939941	-18445.112652	2.000000	-2.357756	-6.953199	-1.178878
2336.459961	-18792.632066	2.000000	-2.251613	-7.016422	-1.125806
2377.280029	-19156.397370	2.000000	-1.055538	-7.079726	-0.527769
2417.919922	-19478.197884	2.000000	-1.920807	-7.142786	-0.960404
2458.138916	-19824.726227	2.000000	-1.800412	-7.206322	-0.900206
2499.399902	-20057.979763	2.000000	-2.013073	-7.268492	-1.006536
2540.079102	-20378.960085	2.000000	-1.820291	-7.330217	-0.910145
2581.138916	-20740.674581	2.000000	-2.590670	-7.393345	-1.295335
2622.099121	-21092.744561	2.000000	-1.680392	-7.455968	-0.840196
2663.159912	-21392.725927	2.000000	-1.826667	-7.519044	-0.913333
2704.179932	-21683.336289	2.000000	-1.151554	-7.581526	-0.575777
2744.800049	-22039.135038	2.000000	-2.176600	-7.643957	-1.088300
2785.219971	-22302.931814	2.000000	-1.031159	-7.706147	-0.515580
2826.020020	-22645.666094	2.000000	-1.424600	-7.768875	-0.712300
2866.379883	-22867.976685	2.000000	-1.383718	-7.828977	-0.691859
2906.939941	-23129.003682	2.000000	-1.611006	-7.889272	-0.805503
2948.159912	-23459.186671	2.000000	-1.257697	-7.949306	-0.628848
2988.939941	-23742.171576	2.000000	-2.382135	-8.008944	-1.191067
3029.899902	-24039.726638	2.000000	-1.017657	-8.069039	-0.508828
3070.379883	-24425.454120	2.000000	-2.846087	-8.130377	-1.423044
3110.760010	-24690.928442	2.000000	-2.768449	-8.190545	-1.384225
3151.620117	-24877.088922	2.000000	-1.617757	-8.247748	-0.808878
3192.280029	-25194.789808	2.000000	-1.322958	-8.306089	-0.661479
3233.159912	-25507.292294	2.000000	-2.454147	-8.364567	-1.227073
3274.159912	-25764.526484	2.000000	-1.819541	-8.422868	-0.909770
3314.919922	-26082.759500	2.000000	-1.865673	-8.481890	-0.932837
3355.739990	-26329.962683	2.000000	-2.456397	-8.539214	-1.228199
3396.100098	-26638.556542	2.000000	-1.186810	-8.596946	-0.593405
3436.620117	-26798.322598	2.000000	-1.168057	-8.652380	-0.584028
3478.620117	-27028.981882	2.000000	-1.796287	-8.706948	-0.898143
3519.620117	-27372.304697	2.000000	-2.368632	-8.762782	-1.184316
3560.199951	-27619.781572	2.000000	-2.405764	-8.817374	-1.202882
3600.600098	-27861.242480	2.000000	-1.582876	-8.871742	-0.791438
3641.439941	-27970.898015	2.000000	-2.850213	-8.922922	-1.425107
3682.760010	-28317.160722	2.000000	-1.902429	-8.975744	-0.951215
3723.719971	-28546.521363	2.000000	-1.699521	-9.027965	-0.849760
3764.139893	-28805.893774	2.000000	-1.656388	-9.079378	-0.828194
3804.879883	-28915.549390	2.000000	-1.857797	-9.128683	-0.928898
3845.340088	-28975.504491	2.000000	-1.674391	-9.174952	-0.837196
3886.139893	-29063.146959	2.000000	-2.405764	-9.217857	-1.202882
3926.658936	-28974.410669	2.000000	-2.073083	-9.256140	-1.036541
3967.320068	-28712.303670	2.000000	-2.103838	-9.285563	-1.051919
4009.020020	-28041.996372	2.000000	-1.372466	-9.301024	-0.686233
4050.158936	-26733.650500	2.000000	1.594652	-9.294046	0.797326
4090.139893	-27082.442339	2.000000	2.668454	-9.292460	1.334227
4131.159180	-27308.863119	2.000000	-5.184606	-9.295272	-2.592303
4172.040039	-27255.402653	2.000000	8.321000	-9.296506	4.160500
4212.839844	-27913.882605	2.000000	-3.577835	-9.309154	-1.788918
4253.640137	-28204.428786	2.000000	-5.719072	-9.326217	-2.859536
4294.399902	-28114.940556	2.000000	0.956296	-9.338449	0.478148
4335.199219	-28454.982193	2.000000	4.616898	-9.358019	2.308449
4375.459961	-29322.109294	2.000000	0.192670	-9.390502	0.096335
4416.159180	-29836.274114	2.000000	-1.615131	-9.428649	-0.807566
4457.020020	-29450.906843	2.000000	-2.507406	-9.456278	-1.253703
4497.839844	-29673.157848	2.000000	-12.445320	-9.484123	-6.222660
